,0,1,2
80859,100,100,100
80860,49,49,49
80861,155,155,155
80862,115,115,115
80863,166,166,166
80864,249,249,249
80865,78,78,78
80866,156,156,156
80867,120,120,120
80868,146,146,146
80869,168,168,168
80870,211,211,211
80871,204,204,204
80872,127,127,127
80873,178,178,178
80874,223,223,223
80875,55,55,55
80876,55,55,55
80877,199,199,199
80878,200,200,200
80879,111,111,111
80880,143,143,143
80881,107,107,107
80882,238,238,238
80883,93,93,93
80884,98,98,98
80885,208,208,208
80886,99,99,99
80887,250,250,250
80888,109,109,109
80889,206,206,206
80890,60,60,60
80891,12,12,12
80892,226,226,226
80893,16,16,16
80894,249,249,249
80895,8,8,8
80896,101,101,101
80897,233,233,233
80898,7,7,7
80899,162,162,162
80900,36,36,36
80901,143,143,143
80902,74,74,74
80903,109,109,109
80904,50,50,50
80905,23,23,23
80906,237,237,237
80907,136,136,136
80908,117,117,117
80909,141,141,141
80910,231,231,231
80911,19,19,19
80912,42,42,42
80913,146,146,146
80914,207,207,207
80915,155,155,155
80916,117,117,117
80917,122,122,122
80918,146,146,146
80919,53,53,53
80920,93,93,93
80921,169,169,169
80922,39,39,39
80923,240,240,240
80924,199,199,199
80925,225,225,225
80926,158,158,158
80927,148,148,148
80928,5,5,5
80929,182,182,182
80930,82,82,82
80931,40,40,40
80932,144,144,144
80933,0,0,0
80934,46,46,46
80935,71,71,71
80936,70,70,70
80937,68,68,68
80938,45,45,45
80939,165,165,165
80940,111,111,111
80941,102,102,102
80942,136,136,136
80943,85,85,85
80944,21,21,21
80945,69,69,69
80946,65,65,65
80947,163,163,163
80948,48,48,48
80949,118,118,118
80950,22,22,22
80951,217,217,217
80952,93,93,93
80953,100,100,100
80954,16,16,16
80955,49,49,49
80956,41,41,41
80957,11,11,11
80958,162,162,162
80959,237,237,237
80960,44,44,44
80961,12,12,12
80962,106,106,106
80963,114,114,114
80964,49,49,49
80965,17,17,17
80966,151,151,151
80967,202,202,202
80968,101,101,101
80969,118,118,118
80970,112,112,112
80971,148,148,148
80972,235,235,235
80973,182,182,182
80974,223,223,223
80975,201,201,201
80976,45,45,45
80977,154,154,154
80978,242,242,242
80979,207,207,207
80980,59,59,59
80981,11,11,11
80982,64,64,64
80983,110,110,110
80984,88,88,88
80985,21,21,21
80986,172,172,172
80987,85,85,85
80988,61,61,61
80989,89,89,89
80990,221,221,221
80991,156,156,156
80992,188,188,188
80993,22,22,22
80994,93,93,93
80995,131,131,131
80996,231,231,231
80997,146,146,146
80998,33,33,33
80999,50,50,50
81000,98,98,98
81001,178,178,178
81002,62,62,62
81003,116,116,116
81004,135,135,135
81005,163,163,163
81006,26,26,26
81007,180,180,180
81008,225,225,225
81009,193,193,193
81010,134,134,134
81011,225,225,225
81012,96,96,96
81013,84,84,84
81014,81,81,81
81015,25,25,25
81016,145,145,145
81017,143,143,143
81018,149,149,149
81019,74,74,74
81020,138,138,138
81021,157,157,157
81022,107,107,107
81023,211,211,211
81024,198,198,198
81025,94,94,94
81026,95,95,95
81027,242,242,242
81028,248,248,248
81029,129,129,129
81030,214,214,214
81031,22,22,22
81032,218,218,218
81033,95,95,95
81034,233,233,233
81035,46,46,46
81036,142,142,142
81037,233,233,233
81038,22,22,22
81039,8,8,8
81040,145,145,145
81041,71,71,71
81042,229,229,229
81043,227,227,227
81044,193,193,193
81045,44,44,44
81046,226,226,226
81047,173,173,173
81048,193,193,193
81049,78,78,78
81050,204,204,204
81051,73,73,73
81052,224,224,224
81053,129,129,129
81054,65,65,65
81055,113,113,113
81056,150,150,150
81057,69,69,69
81058,215,215,215
81059,105,105,105
81060,14,14,14
81061,16,16,16
81062,242,242,242
81063,102,102,102
81064,58,58,58
81065,43,43,43
81066,236,236,236
81067,57,57,57
81068,29,29,29
81069,98,98,98
81070,187,187,187
81071,41,41,41
81072,253,253,253
81073,35,35,35
81074,121,121,121
81075,130,130,130
81076,136,136,136
81077,155,155,155
81078,90,90,90
81079,165,165,165
81080,178,178,178
81081,79,79,79
81082,251,251,251
81083,255,255,255
81084,251,251,251
81085,178,178,178
81086,100,100,100
81087,232,232,232
81088,128,128,128
81089,38,38,38
81090,104,104,104
81091,102,102,102
81092,213,213,213
81093,179,179,179
81094,15,15,15
81095,99,99,99
81096,64,64,64
81097,104,104,104
81098,75,75,75
81099,123,123,123
81100,37,37,37
81101,24,24,24
81102,70,70,70
81103,94,94,94
81104,211,211,211
81105,213,213,213
81106,149,149,149
81107,97,97,97
81108,172,172,172
81109,25,25,25
81110,55,55,55
81111,137,137,137
81112,142,142,142
81113,175,175,175
81114,172,172,172
81115,100,100,100
81116,146,146,146
81117,141,141,141
81118,104,104,104
81119,103,103,103
81120,141,141,141
81121,16,16,16
81122,160,160,160
81123,49,49,49
81124,0,0,0
81125,4,4,4
81126,184,184,184
81127,250,250,250
81128,0,0,0
81129,45,45,45
81130,198,198,198
81131,16,16,16
81132,209,209,209
81133,137,137,137
81134,185,185,185
81135,231,231,231
81136,228,228,228
81137,104,104,104
81138,76,76,76
81139,165,165,165
81140,103,103,103
81141,118,118,118
81142,252,252,252
81143,68,68,68
81144,91,91,91
81145,155,155,155
81146,126,126,126
81147,30,30,30
81148,151,151,151
81149,156,156,156
81150,189,189,189
81151,88,88,88
81152,12,12,12
81153,81,81,81
81154,28,28,28
81155,54,54,54
81156,248,248,248
81157,219,219,219
81158,14,14,14
81159,236,236,236
81160,89,89,89
81161,193,193,193
81162,235,235,235
81163,40,40,40
81164,140,140,140
81165,250,250,250
81166,226,226,226
81167,33,33,33
81168,66,66,66
81169,48,48,48
81170,103,103,103
81171,152,152,152
81172,161,161,161
81173,64,64,64
81174,207,207,207
81175,10,10,10
81176,199,199,199
81177,197,197,197
81178,94,94,94
81179,96,96,96
81180,131,131,131
81181,195,195,195
81182,242,242,242
81183,21,21,21
81184,238,238,238
81185,84,84,84
81186,105,105,105
81187,199,199,199
81188,170,170,170
81189,90,90,90
81190,153,153,153
81191,96,96,96
81192,210,210,210
81193,181,181,181
81194,148,148,148
81195,255,255,255
81196,105,105,105
81197,125,125,125
81198,51,51,51
81199,136,136,136
81200,110,110,110
81201,66,66,66
81202,157,157,157
81203,28,28,28
81204,102,102,102
81205,141,141,141
81206,4,4,4
81207,125,125,125
81208,27,27,27
81209,58,58,58
81210,19,19,19
81211,193,193,193
81212,66,66,66
81213,26,26,26
81214,208,208,208
81215,136,136,136
81216,248,248,248
81217,147,147,147
81218,141,141,141
81219,65,65,65
81220,30,30,30
81221,149,149,149
81222,195,195,195
81223,228,228,228
81224,0,0,0
81225,10,10,10
81226,218,218,218
81227,132,132,132
81228,148,148,148
81229,247,247,247
81230,210,210,210
81231,6,6,6
81232,48,48,48
81233,179,179,179
81234,69,69,69
81235,70,70,70
81236,72,72,72
81237,68,68,68
81238,128,128,128
81239,123,123,123
81240,222,222,222
81241,103,103,103
81242,4,4,4
81243,28,28,28
81244,85,85,85
81245,74,74,74
81246,52,52,52
81247,72,72,72
81248,108,108,108
81249,178,178,178
81250,176,176,176
81251,236,236,236
81252,14,14,14
81253,50,50,50
81254,98,98,98
81255,185,185,185
81256,16,16,16
81257,3,3,3
81258,89,89,89
81259,132,132,132
81260,230,230,230
81261,59,59,59
81262,146,146,146
81263,110,110,110
81264,104,104,104
81265,81,81,81
81266,203,203,203
81267,6,6,6
81268,83,83,83
81269,156,156,156
81270,202,202,202
81271,102,102,102
81272,133,133,133
81273,25,25,25
81274,60,60,60
81275,149,149,149
81276,122,122,122
81277,119,119,119
81278,206,206,206
81279,228,228,228
81280,241,241,241
81281,81,81,81
81282,58,58,58
81283,230,230,230
81284,2,2,2
81285,233,233,233
81286,47,47,47
81287,167,167,167
81288,116,116,116
81289,97,97,97
81290,63,63,63
81291,150,150,150
81292,32,32,32
81293,178,178,178
81294,56,56,56
81295,109,109,109
81296,58,58,58
81297,112,112,112
81298,170,170,170
81299,230,230,230
81300,109,109,109
81301,187,187,187
81302,225,225,225
81303,54,54,54
81304,55,55,55
81305,160,160,160
81306,181,181,181
81307,31,31,31
81308,76,76,76
81309,219,219,219
81310,111,111,111
81311,196,196,196
81312,102,102,102
81313,246,246,246
81314,135,135,135
81315,234,234,234
81316,86,86,86
81317,198,198,198
81318,162,162,162
81319,111,111,111
81320,28,28,28
81321,146,146,146
81322,75,75,75
81323,231,231,231
81324,14,14,14
81325,4,4,4
81326,195,195,195
81327,210,210,210
81328,131,131,131
81329,162,162,162
81330,217,217,217
81331,108,108,108
81332,157,157,157
81333,3,3,3
81334,138,138,138
81335,144,144,144
81336,213,213,213
81337,175,175,175
81338,49,49,49
81339,57,57,57
81340,10,10,10
81341,206,206,206
81342,10,10,10
81343,252,252,252
81344,85,85,85
81345,40,40,40
81346,43,43,43
81347,145,145,145
81348,225,225,225
81349,20,20,20
81350,33,33,33
81351,18,18,18
81352,230,230,230
81353,230,230,230
81354,23,23,23
81355,38,38,38
81356,234,234,234
81357,172,172,172
81358,249,249,249
81359,193,193,193
81360,47,47,47
81361,74,74,74
81362,164,164,164
81363,104,104,104
81364,208,208,208
81365,30,30,30
81366,121,121,121
81367,78,78,78
81368,47,47,47
81369,183,183,183
81370,76,76,76
81371,164,164,164
81372,181,181,181
81373,102,102,102
81374,166,166,166
81375,78,78,78
81376,31,31,31
81377,178,178,178
81378,253,253,253
81379,154,154,154
81380,39,39,39
81381,177,177,177
81382,3,3,3
81383,193,193,193
81384,241,241,241
81385,147,147,147
81386,143,143,143
81387,42,42,42
81388,71,71,71
81389,104,104,104
81390,19,19,19
81391,182,182,182
81392,127,127,127
81393,99,99,99
81394,244,244,244
81395,113,113,113
81396,95,95,95
81397,58,58,58
81398,52,52,52
81399,202,202,202
81400,108,108,108
81401,191,191,191
81402,167,167,167
81403,98,98,98
81404,67,67,67
81405,151,151,151
81406,207,207,207
81407,237,237,237
81408,51,51,51
81409,51,51,51
81410,44,44,44
81411,10,10,10
81412,136,136,136
81413,2,2,2
81414,9,9,9
81415,48,48,48
81416,236,236,236
81417,148,148,148
81418,0,0,0
81419,2,2,2
81420,102,102,102
81421,35,35,35
81422,192,192,192
81423,32,32,32
81424,130,130,130
81425,134,134,134
81426,67,67,67
81427,250,250,250
81428,6,6,6
81429,136,136,136
81430,237,237,237
81431,46,46,46
81432,101,101,101
81433,122,122,122
81434,210,210,210
81435,96,96,96
81436,5,5,5
81437,71,71,71
81438,112,112,112
81439,255,255,255
81440,118,118,118
81441,158,158,158
81442,104,104,104
81443,195,195,195
81444,238,238,238
81445,130,130,130
81446,32,32,32
81447,237,237,237
81448,87,87,87
81449,254,254,254
81450,191,191,191
81451,64,64,64
81452,241,241,241
81453,62,62,62
81454,229,229,229
81455,172,172,172
81456,37,37,37
81457,23,23,23
81458,212,212,212
81459,192,192,192
81460,250,250,250
81461,127,127,127
81462,244,244,244
81463,189,189,189
81464,180,180,180
81465,43,43,43
81466,242,242,242
81467,185,185,185
81468,166,166,166
81469,101,101,101
81470,61,61,61
81471,140,140,140
81472,137,137,137
81473,143,143,143
81474,167,167,167
81475,182,182,182
81476,101,101,101
81477,13,13,13
81478,18,18,18
81479,54,54,54
81480,213,213,213
81481,11,11,11
81482,247,247,247
81483,247,247,247
81484,60,60,60
81485,66,66,66
81486,63,63,63
81487,113,113,113
81488,189,189,189
81489,101,101,101
81490,243,243,243
81491,34,34,34
81492,183,183,183
81493,53,53,53
81494,149,149,149
81495,206,206,206
81496,19,19,19
81497,191,191,191
81498,232,232,232
81499,114,114,114
81500,154,154,154
81501,53,53,53
81502,19,19,19
81503,30,30,30
81504,209,209,209
81505,25,25,25
81506,59,59,59
81507,42,42,42
81508,201,201,201
81509,47,47,47
81510,35,35,35
81511,50,50,50
81512,21,21,21
81513,117,117,117
81514,180,180,180
81515,138,138,138
81516,41,41,41
81517,228,228,228
81518,118,118,118
81519,174,174,174
81520,118,118,118
81521,144,144,144
81522,53,53,53
81523,247,247,247
81524,22,22,22
81525,8,8,8
81526,16,16,16
81527,20,20,20
81528,16,16,16
81529,137,137,137
81530,152,152,152
81531,144,144,144
81532,1,1,1
81533,138,138,138
81534,81,81,81
81535,148,148,148
81536,125,125,125
81537,51,51,51
81538,228,228,228
81539,80,80,80
81540,51,51,51
81541,73,73,73
81542,49,49,49
81543,8,8,8
81544,202,202,202
81545,157,157,157
81546,92,92,92
81547,72,72,72
81548,213,213,213
81549,133,133,133
81550,155,155,155
81551,199,199,199
81552,221,221,221
81553,249,249,249
81554,123,123,123
81555,125,125,125
81556,17,17,17
81557,135,135,135
81558,31,31,31
81559,228,228,228
81560,100,100,100
81561,51,51,51
81562,149,149,149
81563,168,168,168
81564,146,146,146
81565,254,254,254
81566,246,246,246
81567,1,1,1
81568,210,210,210
81569,226,226,226
81570,202,202,202
81571,190,190,190
81572,206,206,206
81573,32,32,32
81574,113,113,113
81575,19,19,19
81576,45,45,45
81577,147,147,147
81578,65,65,65
81579,247,247,247
81580,211,211,211
81581,123,123,123
81582,25,25,25
81583,199,199,199
81584,246,246,246
81585,253,253,253
81586,172,172,172
81587,254,254,254
81588,93,93,93
81589,196,196,196
81590,193,193,193
81591,215,215,215
81592,28,28,28
81593,134,134,134
81594,66,66,66
81595,174,174,174
81596,24,24,24
81597,227,227,227
81598,48,48,48
81599,185,185,185
81600,66,66,66
81601,90,90,90
81602,96,96,96
81603,29,29,29
81604,136,136,136
81605,215,215,215
81606,172,172,172
81607,49,49,49
81608,15,15,15
81609,69,69,69
81610,115,115,115
81611,58,58,58
81612,179,179,179
81613,223,223,223
81614,74,74,74
81615,115,115,115
81616,193,193,193
81617,101,101,101
81618,84,84,84
81619,105,105,105
81620,54,54,54
81621,161,161,161
81622,39,39,39
81623,107,107,107
81624,137,137,137
81625,84,84,84
81626,150,150,150
81627,88,88,88
81628,83,83,83
81629,29,29,29
81630,79,79,79
81631,36,36,36
81632,75,75,75
81633,144,144,144
81634,150,150,150
81635,53,53,53
81636,25,25,25
81637,28,28,28
81638,252,252,252
81639,208,208,208
81640,105,105,105
81641,16,16,16
81642,202,202,202
81643,133,133,133
81644,80,80,80
81645,42,42,42
81646,58,58,58
81647,15,15,15
81648,61,61,61
81649,98,98,98
81650,89,89,89
81651,29,29,29
81652,242,242,242
81653,82,82,82
81654,182,182,182
81655,207,207,207
81656,108,108,108
81657,86,86,86
81658,187,187,187
81659,68,68,68
81660,184,184,184
81661,47,47,47
81662,17,17,17
81663,225,225,225
81664,101,101,101
81665,97,97,97
81666,151,151,151
81667,39,39,39
81668,226,226,226
81669,203,203,203
81670,17,17,17
81671,188,188,188
81672,244,244,244
81673,11,11,11
81674,195,195,195
81675,162,162,162
81676,212,212,212
81677,77,77,77
81678,91,91,91
81679,14,14,14
81680,53,53,53
81681,231,231,231
81682,105,105,105
81683,168,168,168
81684,107,107,107
81685,35,35,35
81686,17,17,17
81687,114,114,114
81688,149,149,149
81689,65,65,65
81690,60,60,60
81691,126,126,126
81692,205,205,205
81693,118,118,118
81694,252,252,252
81695,120,120,120
81696,181,181,181
81697,191,191,191
81698,154,154,154
81699,90,90,90
81700,26,26,26
81701,93,93,93
81702,206,206,206
81703,130,130,130
81704,37,37,37
81705,174,174,174
81706,40,40,40
81707,243,243,243
81708,28,28,28
81709,209,209,209
81710,255,255,255
81711,251,251,251
81712,178,178,178
81713,100,100,100
81714,244,244,244
81715,0,0,0
81716,5,5,5
81717,233,233,233
81718,98,98,98
81719,213,213,213
81720,51,51,51
81721,15,15,15
81722,99,99,99
81723,240,240,240
81724,113,113,113
81725,203,203,203
81726,203,203,203
81727,47,47,47
81728,44,44,44
81729,102,102,102
81730,216,216,216
81731,87,87,87
81732,25,25,25
81733,109,109,109
81734,82,82,82
81735,140,140,140
81736,189,189,189
81737,145,145,145
81738,193,193,193
81739,181,181,181
81740,173,173,173
81741,172,172,172
81742,252,252,252
81743,194,194,194
81744,142,142,142
81745,169,169,169
81746,40,40,40
81747,32,32,32
81748,156,156,156
81749,66,66,66
81750,190,190,190
81751,204,204,204
81752,201,201,201
81753,4,4,4
81754,166,166,166
81755,38,38,38
81756,150,150,150
81757,128,128,128
81758,112,112,112
81759,79,79,79
81760,18,18,18
81761,195,195,195
81762,33,33,33
81763,18,18,18
81764,58,58,58
81765,190,190,190
81766,241,241,241
81767,16,16,16
81768,71,71,71
81769,210,210,210
81770,152,152,152
81771,18,18,18
81772,58,58,58
81773,129,129,129
81774,125,125,125
81775,201,201,201
81776,107,107,107
81777,12,12,12
81778,66,66,66
81779,132,132,132
81780,110,110,110
81781,98,98,98
81782,90,90,90
81783,173,173,173
81784,9,9,9
81785,8,8,8
81786,130,130,130
81787,127,127,127
81788,156,156,156
81789,34,34,34
81790,44,44,44
81791,87,87,87
81792,226,226,226
81793,205,205,205
81794,71,71,71
81795,127,127,127
81796,94,94,94
81797,32,32,32
81798,133,133,133
81799,70,70,70
81800,209,209,209
81801,157,157,157
81802,150,150,150
81803,202,202,202
81804,250,250,250
81805,58,58,58
81806,229,229,229
81807,38,38,38
81808,205,205,205
81809,118,118,118
81810,156,156,156
81811,216,216,216
81812,28,28,28
81813,34,34,34
81814,255,255,255
81815,53,53,53
81816,117,117,117
81817,99,99,99
81818,13,13,13
81819,146,146,146
81820,174,174,174
81821,147,147,147
81822,220,220,220
81823,233,233,233
81824,175,175,175
81825,84,84,84
81826,254,254,254
81827,97,97,97
81828,77,77,77
81829,79,79,79
81830,218,218,218
81831,254,254,254
81832,94,94,94
81833,8,8,8
81834,177,177,177
81835,117,117,117
81836,77,77,77
81837,5,5,5
81838,130,130,130
81839,37,37,37
81840,54,54,54
81841,189,189,189
81842,114,114,114
81843,101,101,101
81844,36,36,36
81845,144,144,144
81846,84,84,84
81847,106,106,106
81848,13,13,13
81849,248,248,248
81850,157,157,157
81851,86,86,86
81852,204,204,204
81853,251,251,251
81854,141,141,141
81855,0,0,0
81856,6,6,6
81857,0,0,0
81858,0,0,0
81859,11,11,11
81860,190,190,190
81861,117,117,117
81862,46,46,46
81863,110,110,110
81864,146,146,146
81865,99,99,99
81866,24,24,24
81867,219,219,219
81868,24,24,24
81869,14,14,14
81870,129,129,129
81871,39,39,39
81872,3,3,3
81873,2,2,2
81874,10,10,10
81875,177,177,177
81876,146,146,146
81877,47,47,47
81878,165,165,165
81879,228,228,228
81880,133,133,133
81881,240,240,240
81882,151,151,151
81883,37,37,37
81884,209,209,209
81885,123,123,123
81886,222,222,222
81887,42,42,42
81888,149,149,149
81889,97,97,97
81890,79,79,79
81891,52,52,52
81892,94,94,94
81893,244,244,244
81894,34,34,34
81895,212,212,212
81896,117,117,117
81897,202,202,202
81898,41,41,41
81899,117,117,117
81900,85,85,85
81901,104,104,104
81902,197,197,197
81903,17,17,17
81904,40,40,40
81905,47,47,47
81906,148,148,148
81907,137,137,137
81908,7,7,7
81909,121,121,121
81910,109,109,109
81911,70,70,70
81912,56,56,56
81913,157,157,157
81914,219,219,219
81915,143,143,143
81916,6,6,6
81917,9,9,9
81918,146,146,146
81919,116,116,116
81920,49,49,49
81921,185,185,185
81922,183,183,183
81923,166,166,166
81924,84,84,84
81925,68,68,68
81926,166,166,166
81927,13,13,13
81928,95,95,95
81929,185,185,185
81930,221,221,221
81931,95,95,95
81932,23,23,23
81933,40,40,40
81934,211,211,211
81935,124,124,124
81936,218,218,218
81937,87,87,87
81938,161,161,161
81939,42,42,42
81940,211,211,211
81941,113,113,113
81942,114,114,114
81943,135,135,135
81944,173,173,173
81945,54,54,54
81946,182,182,182
81947,81,81,81
81948,88,88,88
81949,72,72,72
81950,213,213,213
81951,148,148,148
81952,63,63,63
81953,74,74,74
81954,118,118,118
81955,217,217,217
81956,220,220,220
81957,212,212,212
81958,198,198,198
81959,75,75,75
81960,197,197,197
81961,90,90,90
81962,38,38,38
81963,232,232,232
81964,75,75,75
81965,147,147,147
81966,34,34,34
81967,65,65,65
81968,116,116,116
81969,116,116,116
81970,67,67,67
81971,78,78,78
81972,50,50,50
81973,67,67,67
81974,89,89,89
81975,86,86,86
81976,192,192,192
81977,123,123,123
81978,10,10,10
81979,37,37,37
81980,88,88,88
81981,91,91,91
81982,20,20,20
81983,142,142,142
81984,102,102,102
81985,107,107,107
81986,75,75,75
81987,3,3,3
81988,11,11,11
81989,179,179,179
81990,240,240,240
81991,141,141,141
81992,200,200,200
81993,74,74,74
81994,236,236,236
81995,210,210,210
81996,97,97,97
81997,2,2,2
81998,49,49,49
81999,43,43,43
82000,68,68,68
82001,83,83,83
82002,16,16,16
82003,219,219,219
82004,202,202,202
82005,203,203,203
82006,193,193,193
82007,19,19,19
82008,3,3,3
82009,75,75,75
82010,151,151,151
82011,48,48,48
82012,129,129,129
82013,206,206,206
82014,247,247,247
82015,20,20,20
82016,71,71,71
82017,196,196,196
82018,204,204,204
82019,253,253,253
82020,97,97,97
82021,162,162,162
82022,121,121,121
82023,22,22,22
82024,55,55,55
